date,pressure_hpa,temp_max,temp_avg,temp_min,dew_point,humidity_pct,sunshine_h,wind_direction,wind_speed_kmh,rainfall_mm
2008-01-21,1016.8,20.3,15.8,12.0,10.2,70.0,8.7,NNW,12.0,0.0
2008-01-22,1019.5,19.1,15.0,12.4,8.4,65.0,3.4,N,13.0,0.0
2008-01-23,1021.2,17.4,14.6,11.5,6.8,60.0,0.8,N,18.0,0.0
2008-01-24,1023.6,15.9,12.0,10.1,7.5,75.0,0.0,N,25.0,0.2
2008-01-25,1022.3,11.3,10.0,9.3,8.8,93.0,0.0,N,21.0,10.0
2008-01-26,1021.4,10.5,9.4,7.8,8.4,94.0,0.0,N,22.0,0.2
2008-01-27,1021.5,8.1,7.6,7.1,6.4,92.0,0.0,N,25.0,0.0
2008-01-28,1017.6,12.1,9.3,7.4,8.1,92.0,0.0,NNW,14.0,0.4
2008-01-29,1017.6,10.5,9.0,8.0,7.9,92.0,0.0,NNW,20.0,0.2
2008-01-30,1019.6,9.2,8.0,6.9,7.0,93.0,0.0,N,22.0,11.4
2008-01-31,1022.1,7.3,6.6,5.7,5.5,93.0,0.0,N,26.0,0.8
2008-02-01,1020.1,8.2,7.1,6.5,5.7,90.0,0.0,N,21.0,0.0
2008-02-02,1019.0,6.7,6.2,5.7,5.4,94.0,0.0,NNW,24.0,12.4
2008-02-03,1020.7,13.0,8.9,5.4,3.7,71.0,7.6,N,20.0,0.0
2008-02-04,1020.4,10.6,9.2,7.2,5.6,78.0,0.1,N,17.0,0.2
2008-02-05,1019.3,11.2,9.5,8.7,7.7,89.0,0.0,NNW,18.0,1.4
2008-02-06,1020.6,10.7,9.1,7.3,4.5,73.0,0.3,N,24.0,0.0
2008-02-07,1020.7,10.1,8.5,7.1,3.9,73.0,0.0,N,20.0,0.0
2008-02-08,1022.0,12.0,9.7,7.8,3.0,63.0,0.0,N,21.0,0.0
2008-02-09,1022.4,13.2,10.2,6.8,-0.1,50.0,7.8,N,22.0,0.0
2008-02-10,1021.8,11.5,10.1,9.5,1.6,56.0,0.0,N,18.0,0.0
2008-02-11,1022.1,9.7,8.0,6.5,3.4,74.0,0.0,N,22.0,0.0
2008-02-12,1023.7,12.7,9.4,6.4,-1.6,47.0,2.5,N,24.0,0.0
2008-02-13,1024.9,12.1,10.3,8.3,0.2,50.0,0.0,N,16.0,0.0
2008-02-14,1025.6,13.3,10.8,9.0,1.1,52.0,0.0,N,17.0,0.4
2008-02-15,1025.1,15.0,11.6,8.9,1.2,50.0,1.3,N,11.0,0.2
2008-02-16,1024.4,17.4,12.8,10.5,6.5,66.0,2.2,N,9.0,0.4
2008-02-17,1024.9,18.0,13.7,11.6,9.3,76.0,2.4,N,13.0,0.0
2008-02-18,1025.9,21.1,15.1,11.7,10.1,73.0,6.3,N,10.0,0.0
2008-02-19,1026.1,19.6,15.2,12.2,9.4,69.0,7.1,N,10.0,0.0
2008-02-20,1024.4,21.3,15.3,11.3,8.8,67.0,9.6,N,12.0,0.0
2008-02-21,1021.9,22.9,16.2,12.5,10.6,70.0,9.8,ESE,8.0,0.0
2008-02-22,1019.7,18.6,16.7,15.3,13.2,80.0,0.0,N,8.0,1.8
2008-02-23,1019.2,21.0,17.6,15.1,15.5,87.0,0.0,N,9.0,3.2
2008-02-24,1019.9,15.1,13.9,13.2,11.6,86.0,0.0,ESE,15.0,2.2
2008-02-25,1018.2,17.3,14.9,12.8,12.2,84.0,0.0,ESE,7.0,2.0
2008-02-26,1021.0,17.1,14.3,10.5,11.6,84.0,0.0,N,20.0,0.0
2008-02-27,1025.8,17.1,12.8,9.2,5.6,63.0,9.9,N,21.0,0.0
2008-02-28,1022.8,19.0,14.6,10.6,5.5,56.0,9.7,N,9.0,0.0
2008-02-29,1019.1,18.4,14.4,11.9,5.6,56.0,0.5,N,13.0,0.0
2008-03-01,1019.3,22.3,15.4,10.8,6.8,58.0,10.0,N,11.0,0.0
2008-03-02,1020.1,24.3,18.2,13.8,7.4,51.0,9.9,NNW,9.0,0.0
2008-03-03,1020.2,26.6,19.1,14.3,7.5,50.0,9.7,SE,10.0,0.0
2008-03-04,1020.9,24.1,17.8,14.6,9.6,60.0,9.5,N,12.0,0.0
2008-03-05,1022.7,22.2,17.0,14.3,9.4,62.0,10.0,E,13.0,0.0
2008-03-06,1022.1,21.5,17.4,14.4,10.2,64.0,5.5,E,8.0,0.0
2008-03-07,1021.2,23.7,18.8,15.9,13.1,70.0,9.2,SE,10.0,0.0
2008-03-08,1021.6,22.9,17.7,14.9,12.7,73.0,6.5,SE,10.0,0.0
2008-03-09,1020.1,23.6,18.2,15.3,14.1,78.0,8.3,N SE,10.0,0.0
2008-03-10,1018.4,22.8,18.5,16.3,14.6,79.0,7.0,SE,12.0,0.0
2008-03-11,1017.6,24.8,19.1,16.1,15.2,79.0,8.1,SSE,9.0,0.0
2008-03-12,1017.0,23.3,19.7,17.0,15.8,79.0,9.7,SE,10.0,0.0
2008-03-13,1015.9,26.4,21.1,18.0,17.1,79.0,2.5,SE,8.0,0.0
2008-03-14,1016.3,26.4,20.9,18.8,17.0,78.0,0.6,N,13.0,0.0
2008-03-15,1017.0,22.3,19.2,17.3,13.6,70.0,6.4,ESE,17.0,0.0
2008-03-16,1014.7,24.0,20.0,17.9,16.5,80.0,4.8,SSE,9.0,0.0
2008-03-17,1012.4,24.8,20.7,18.9,18.3,86.0,2.2,SE,12.0,0.0
2008-03-18,1012.3,23.0,20.7,19.4,18.9,90.0,0.1,SE,9.0,0.0
2008-03-19,1013.8,29.8,23.0,19.8,19.1,80.0,5.9,SE,11.0,0.0
2008-03-20,1015.3,20.4,19.2,18.6,15.9,81.0,0.0,ESE,21.0,0.0
2008-03-21,1014.2,22.5,19.8,18.5,17.4,87.0,0.0,ESE,14.0,1.6
2008-03-22,1012.2,20.9,19.5,18.2,18.2,92.0,0.0,SE NNW,12.0,11.8
2008-03-23,1015.3,19.3,18.1,16.9,13.7,76.0,0.0,N,17.0,0.0
2008-03-24,1017.1,25.4,20.4,17.7,14.0,68.0,8.7,SE,12.0,0.0
2008-03-25,1016.2,19.8,18.2,16.1,15.1,82.0,0.0,N,12.0,0.8
2008-03-26,1014.7,20.0,17.1,15.8,14.8,87.0,1.1,N,9.0,2.8
2008-03-27,1013.6,23.8,19.4,15.8,16.4,83.0,2.2,SE,10.0,0.0
2008-03-28,1011.7,24.0,21.7,20.3,20.2,91.0,0.6,SSE,18.0,7.0
2008-03-29,1012.0,25.8,22.8,21.2,21.0,90.0,4.5,SSE,14.0,0.0
2008-03-30,1011.4,25.0,22.7,20.7,21.1,91.0,0.0,SSE,8.0,0.2
2008-03-31,1014.0,20.8,18.9,17.4,17.8,93.0,0.0,E,12.0,12.0
2008-04-01,1016.9,17.8,17.3,16.9,16.2,93.0,0.0,E,15.0,11.8
2008-04-02,1017.1,17.7,17.2,16.3,16.3,94.0,0.0,N,11.0,2.0
2008-04-03,1015.8,19.0,17.0,16.0,16.2,95.0,0.0,N,10.0,1.6
2008-04-04,1015.0,22.4,20.2,18.9,18.9,92.0,0.4,SE,18.0,0.2
2008-04-05,1016.8,25.0,21.8,20.4,19.9,89.0,6.3,SE,10.0,0.0
2008-04-06,1015.2,26.4,22.8,20.3,20.3,86.0,7.1,S,8.0,0.0
2008-04-07,1011.5,27.6,24.6,22.1,21.9,85.0,7.7,S,10.0,0.0
2008-04-08,1007.7,26.3,25.0,23.8,22.8,88.0,2.2,S,20.0,0.0
2008-04-09,1008.4,26.3,25.0,24.0,23.1,89.0,0.0,S,12.0,0.0
2008-04-10,1009.6,27.4,25.0,23.7,23.4,91.0,2.0,SSE,13.0,0.0
2008-04-11,1010.5,25.0,23.8,22.2,22.2,91.0,0.0,SE,20.0,0.0
2008-04-12,1012.3,25.9,23.0,22.0,21.5,91.0,0.0,SE,19.0,0.0
2008-04-13,1012.8,23.3,22.4,21.8,21.1,92.0,0.0,ESE,12.0,4.4
2008-04-14,1013.5,25.6,23.1,21.4,20.3,84.0,9.7,SE,16.0,0.0
2008-04-15,1013.2,26.1,23.1,21.2,19.8,82.0,7.7,ESE,13.0,0.0
2008-04-16,1012.2,28.4,25.0,22.0,21.4,81.0,10.2,SE,8.0,0.0
2008-04-17,1011.6,29.5,25.0,22.9,21.9,83.0,1.7,N,12.0,0.0
2008-04-18,1011.7,23.9,22.5,21.5,19.5,83.0,0.0,ESE,20.0,0.2
2008-04-19,1007.4,24.2,22.4,21.3,21.2,92.0,0.0,ESE,37.0,114.4
2008-04-20,1008.3,27.3,25.2,24.0,22.8,87.0,7.7,S,18.0,0.0
2008-04-21,1009.6,28.4,25.6,24.2,23.2,86.0,4.6,SSE,11.0,0.0
2008-04-22,1012.5,29.7,25.4,22.5,22.1,82.0,1.8,N,8.0,0.2
2008-04-23,1016.7,22.5,21.1,19.5,16.0,73.0,0.0,N,21.0,0.0
2008-04-24,1018.3,21.3,20.0,19.1,15.0,73.0,0.0,N,12.0,0.0
2008-04-25,1017.7,22.4,20.6,19.7,17.2,81.0,0.0,N,7.0,0.4
2008-04-26,1015.3,26.7,22.1,19.3,17.1,74.0,1.4,N,8.0,0.2
2008-04-27,1012.5,25.5,22.8,21.0,20.0,84.0,0.3,SE,10.0,12.2
2008-04-28,1012.4,21.2,20.1,19.3,18.4,90.0,0.0,N,12.0,7.0
2008-04-29,1012.9,25.2,22.2,20.4,19.0,83.0,0.6,SE,7.0,0.0
2008-04-30,1011.3,28.8,23.8,21.5,20.5,83.0,1.8,SE,8.0,0.0
2008-05-01,1009.2,27.4,24.1,22.4,21.8,87.0,0.0,S,5.0,0.2
2008-05-02,1008.9,25.0,23.6,23.0,22.0,90.0,0.0,SE,10.0,2.0
2008-05-03,1009.5,27.9,24.7,23.2,22.9,90.0,1.8,SE,15.0,0.6
2008-05-04,1009.2,29.4,26.0,23.9,23.4,86.0,7.8,SE,13.0,0.0
2008-05-05,1008.3,29.3,26.1,22.0,23.9,88.0,1.5,SSE,10.0,0.4
2008-05-06,1010.4,23.5,21.9,20.4,19.6,86.0,0.0,ESE,19.0,3.0
2008-05-07,1010.0,26.0,23.8,22.4,21.8,88.0,0.0,SE,17.0,0.0
2008-05-08,1007.7,30.0,26.5,23.8,23.8,86.0,11.6,SE,13.0,0.0
2008-05-09,1005.8,31.4,27.5,24.9,23.7,80.0,10.7,S,9.0,0.0
2008-05-10,1009.1,26.1,23.3,19.9,19.6,80.0,0.0,N,20.0,6.0
2008-05-11,1010.9,23.1,21.1,19.2,18.2,84.0,0.0,N,10.0,2.0
2008-05-12,1011.4,28.8,24.0,21.8,19.3,75.0,5.8,SE,10.0,0.0
2008-05-13,1013.4,28.1,24.4,21.3,16.8,64.0,11.6,SE,14.0,0.0
2008-05-14,1013.2,29.9,24.8,22.0,18.4,68.0,10.8,SE,13.0,0.0
2008-05-15,1011.7,27.7,24.2,21.7,17.8,68.0,10.3,ESE,12.0,0.0
2008-05-16,1010.6,28.0,24.9,22.7,18.6,68.0,8.0,SE,12.0,0.0
2008-05-17,1008.5,27.5,24.4,22.6,18.4,69.0,0.0,SE,9.0,0.0
2008-05-18,1007.1,28.5,25.2,22.6,20.8,77.0,5.8,SSE,9.0,0.0
2008-05-19,1009.5,25.2,22.9,21.3,21.1,90.0,0.0,N,13.0,18.0
2008-05-20,1010.0,22.0,21.1,20.4,20.1,94.0,0.0,NE,13.0,34.8
2008-05-21,1009.0,25.7,22.8,20.8,21.0,90.0,0.0,N,7.0,1.2
2008-05-22,1009.1,27.9,24.7,23.2,23.1,91.0,1.5,SE,15.0,6.2
2008-05-23,1008.8,28.6,26.0,24.4,24.1,89.0,6.2,SSE,11.0,2.4
2008-05-24,1006.9,29.0,26.9,25.4,24.5,87.0,7.2,S,14.0,0.0
2008-05-25,1007.4,29.1,27.1,25.9,24.6,86.0,2.7,S,14.0,0.0
2008-05-26,1008.5,28.0,26.9,25.4,25.0,89.0,1.9,SSE,14.0,5.8
2008-05-27,1006.6,29.2,27.5,26.1,24.8,86.0,8.1,S,18.0,0.0
2008-05-28,1004.0,28.8,27.4,26.6,25.0,87.0,0.2,S,22.0,1.0
2008-05-29,1004.7,28.6,26.9,23.7,25.0,90.0,0.1,S,16.0,34.8
2008-05-30,1006.6,29.5,26.2,23.5,24.4,90.0,1.0,S,10.0,72.6
2008-05-31,1008.0,28.1,25.4,24.1,23.4,89.0,0.0,SSE,8.0,1.4
2008-06-01,1006.8,27.0,25.6,24.3,23.5,88.0,0.2,SE,11.0,5.2
2008-06-02,1007.2,28.0,25.4,24.0,23.6,90.0,0.0,S SSW,6.0,10.8
2008-06-03,1009.0,28.3,25.5,24.4,23.8,90.0,0.6,SE,6.0,14.6
2008-06-04,1008.9,26.5,24.7,23.9,23.4,92.0,0.1,SE,12.0,26.4
2008-06-05,1008.6,28.5,24.8,23.3,23.0,90.0,1.8,S,7.0,4.0
2008-06-06,1008.3,24.5,23.6,22.2,22.6,94.0,0.0,S SSE,20.0,192.8
2008-06-07,1009.2,26.3,25.5,23.4,24.4,94.0,0.0,S,17.0,235.0
2008-06-08,1010.4,28.8,26.9,24.9,25.2,91.0,2.1,SSE,15.0,3.6
2008-06-09,1010.2,29.1,27.2,26.0,24.6,86.0,5.1,SSE,17.0,0.0
2008-06-10,1008.8,28.9,27.5,26.5,24.6,84.0,7.0,S,21.0,0.0
2008-06-11,1009.1,29.0,26.8,24.9,24.6,88.0,2.6,S,14.0,5.4
2008-06-12,1006.9,29.1,27.4,25.6,24.7,85.0,3.7,S,19.0,8.0
2008-06-13,1003.8,27.3,26.4,23.7,24.7,90.0,0.1,S,26.0,76.0
2008-06-14,1005.6,26.1,24.7,23.5,23.4,93.0,0.1,SSW,13.0,120.0
2008-06-15,1005.4,29.3,26.6,24.4,24.7,89.0,2.5,SSE,9.0,17.2
2008-06-16,1004.4,28.6,26.8,24.8,24.8,89.0,0.7,S,9.0,5.0
2008-06-17,1005.1,25.3,24.7,24.2,23.5,93.0,0.0,S,16.0,26.2
2008-06-18,1007.7,26.4,24.6,23.6,23.6,94.0,0.0,S,16.0,100.2
2008-06-19,1009.7,29.3,26.5,24.1,24.8,91.0,5.7,SSE,14.0,0.0
2008-06-20,1009.5,30.1,27.4,26.0,24.8,86.0,9.5,SSE,13.0,0.0
2008-06-21,1006.9,30.7,27.8,25.5,23.9,80.0,12.8,S,12.0,0.0
2008-06-22,1004.3,31.3,28.1,25.6,24.3,80.0,10.6,SW,8.0,0.0
2008-06-23,1001.7,32.5,29.1,26.4,24.7,78.0,11.3,SSE,8.0,0.0
2008-06-24,1000.0,33.8,29.1,26.0,24.5,77.0,7.9,N,13.0,1.8
2008-06-25,1000.4,28.3,25.3,23.8,23.6,90.0,0.0,SSW,21.0,182.8
2008-06-26,1004.3,26.4,25.4,24.1,23.8,91.0,0.0,SSW,15.0,34.6
2008-06-27,1005.6,26.1,25.2,24.0,23.9,92.0,0.3,S,14.0,32.8
2008-06-28,1006.0,27.2,25.3,23.6,24.1,93.0,0.0,S,12.0,89.0
2008-06-29,1006.9,28.4,26.3,24.1,24.5,90.0,1.5,S,14.0,9.4
2008-06-30,1009.4,27.0,25.8,24.4,24.1,90.0,0.2,SE,10.0,3.2
2008-07-01,1011.2,29.8,27.8,26.3,25.3,86.0,10.8,SSE,18.0,0.2
2008-07-02,1011.1,30.4,27.9,26.3,24.8,83.0,9.4,SSE,14.0,1.4
2008-07-03,1011.3,30.5,28.2,26.4,24.3,80.0,11.2,SSE,13.0,0.0
2008-07-04,1010.1,31.2,28.5,26.3,24.2,78.0,11.6,SSE,11.0,0.0
2008-07-05,1007.9,31.9,28.6,26.0,25.2,82.0,9.1,SE,10.0,0.6
2008-07-06,1005.6,28.5,25.6,23.9,23.9,90.0,1.6,SE ESE,15.0,90.6
2008-07-07,1002.4,27.7,25.8,24.3,24.1,90.0,0.0,N,10.0,50.8
2008-07-08,1005.9,28.0,26.5,23.9,24.6,89.0,0.0,SSW,13.0,13.6
2008-07-09,1008.9,27.2,26.0,24.3,24.4,91.0,0.0,SSE,12.0,50.0
2008-07-10,1007.8,27.6,26.0,23.7,24.4,90.0,0.2,S SSW,13.0,64.6
2008-07-11,1005.1,28.1,25.6,23.7,24.0,91.0,1.4,S,13.0,92.4
2008-07-12,1004.6,26.6,24.6,23.0,23.0,91.0,1.3,S,10.0,72.2
2008-07-13,1006.1,27.9,25.7,24.1,24.2,91.0,0.6,S,10.0,28.4
2008-07-14,1007.4,30.2,26.9,25.0,24.6,88.0,5.9,SSE,9.0,20.2
2008-07-15,1005.1,30.6,27.7,25.1,24.4,83.0,8.4,S,8.0,0.2
2008-07-16,1003.6,31.3,27.8,26.1,24.8,84.0,7.4,S,8.0,2.0
2008-07-17,1004.0,30.7,28.0,26.0,25.0,84.0,7.1,SSW,7.0,0.0
2008-07-18,1005.2,31.7,28.7,26.6,25.0,80.0,8.1,SW SSW,9.0,0.0
2008-07-19,1007.2,31.3,28.4,25.3,25.1,82.0,7.9,S,10.0,1.6
2008-07-20,1008.9,31.7,28.5,27.5,25.1,82.0,4.3,S,8.0,0.0
2008-07-21,1007.8,31.4,28.8,27.2,25.2,82.0,12.4,S,11.0,0.2
2008-07-22,1006.3,30.5,28.5,26.9,24.5,79.0,11.6,S,12.0,0.0
2008-07-23,1007.0,31.1,28.6,27.0,24.5,78.0,11.2,S,11.0,0.0
2008-07-24,1008.0,32.4,29.0,26.7,24.5,77.0,12.4,S SW,8.0,0.0
2008-07-25,1007.1,32.7,29.1,26.5,24.1,75.0,11.9,SW,6.0,0.0
2008-07-26,1006.3,33.5,29.7,27.0,24.4,73.0,12.1,SW,7.0,0.0
2008-07-27,1004.4,34.8,29.8,23.0,23.8,71.0,8.4,SW,7.0,5.8
2008-07-28,999.6,36.3,31.6,28.1,25.3,70.0,10.8,W,9.0,0.0
2008-07-29,998.7,34.1,30.6,28.4,25.6,75.0,0.0,SW,8.0,0.0
2008-07-30,1002.2,31.2,28.4,27.3,25.7,86.0,0.0,SSW,13.0,0.0
2008-07-31,1008.1,31.0,27.5,25.1,25.0,86.0,4.7,S,10.0,9.8
2008-08-01,1010.0,31.3,28.1,25.5,25.0,84.0,10.8,ESE,10.0,0.0
2008-08-02,1008.2,32.5,28.8,26.5,24.8,79.0,10.5,NE SE,8.0,4.4
2008-08-03,1006.6,32.3,29.1,26.8,24.6,77.0,10.4,SE,7.0,0.0
2008-08-04,1004.6,35.0,30.1,26.6,25.0,75.0,9.3,SE,11.0,0.0
2008-08-05,1000.3,30.7,27.3,25.8,23.8,82.0,1.1,NNE,25.0,1.8
2008-08-06,992.6,26.3,25.2,24.0,23.8,92.0,0.0,SE,42.0,66.0
2008-08-07,1001.8,27.5,25.4,23.4,24.2,93.0,0.0,SE,16.0,61.6
2008-08-08,1004.8,28.1,25.9,24.8,24.3,91.0,1.2,SE,8.0,9.0
2008-08-09,1004.2,31.8,27.6,25.1,24.4,83.0,8.3,SE,8.0,0.0
2008-08-10,1004.1,29.5,27.0,25.4,24.0,84.0,2.1,S,6.0,0.0
2008-08-11,1007.5,26.5,25.2,23.8,23.4,90.0,0.0,SE,6.0,24.8
2008-08-12,1010.3,29.9,27.2,24.7,25.0,88.0,6.8,SE,10.0,0.0
2008-08-13,1010.4,31.4,28.2,26.3,24.7,82.0,11.1,S,8.0,0.0
2008-08-14,1007.2,31.5,28.3,26.0,24.1,78.0,12.2,SW,7.0,0.0
2008-08-15,1004.7,31.8,28.4,26.4,24.5,80.0,10.9,SW,9.0,0.0
2008-08-16,1005.2,30.4,28.2,26.5,24.8,82.0,11.3,S,12.0,0.0
2008-08-17,1007.8,31.4,28.6,26.9,24.9,80.0,12.1,SSE,11.0,0.0
2008-08-18,1010.0,32.1,29.3,26.8,25.1,78.0,11.7,SE,8.0,0.0
2008-08-19,1010.6,31.9,29.2,27.1,24.6,77.0,11.5,SE ESE,9.0,0.0
2008-08-20,1007.4,33.1,29.5,26.5,25.1,77.0,11.6,SW,6.0,0.0
2008-08-21,1003.8,32.7,29.6,27.8,25.0,76.0,5.6,W,7.0,0.6
2008-08-22,995.4,29.2,27.0,23.5,22.4,77.0,0.1,NNW,31.0,51.4
2008-08-23,1004.5,27.1,24.3,22.2,22.0,88.0,2.4,SW,16.0,38.2
2008-08-24,1009.5,29.8,26.9,24.5,24.1,85.0,9.9,S,8.0,30.2
2008-08-25,1010.8,29.9,27.5,26.3,25.2,88.0,6.6,SSE,11.0,0.0
2008-08-26,1010.3,30.3,27.6,25.7,24.6,84.0,10.8,S,8.0,0.0
2008-08-27,1010.4,31.1,28.0,25.6,23.9,79.0,11.4,S,7.0,0.0
2008-08-28,1010.0,31.0,28.1,26.1,24.3,80.0,10.5,S,8.0,0.0
2008-08-29,1009.2,31.6,28.6,26.5,24.3,78.0,11.4,S,8.0,0.0
2008-08-30,1009.4,31.6,28.8,26.6,24.4,78.0,11.0,S,8.0,0.0
2008-08-31,1010.1,31.4,28.7,27.0,24.4,78.0,7.5,SSW,7.0,0.0
2008-09-01,1009.1,33.3,29.1,26.5,22.7,70.0,8.7,SW,6.0,0.0
2008-09-02,1009.9,31.0,27.6,25.6,23.1,77.0,0.6,SW,5.0,1.4
2008-09-03,1009.8,31.2,27.2,24.2,22.6,76.0,3.7,S,6.0,5.4
2008-09-04,1009.6,30.8,27.2,24.2,21.7,72.0,3.2,S,7.0,2.4
2008-09-05,1009.9,31.6,26.8,23.3,22.3,77.0,4.5,S,6.0,33.8
2008-09-06,1011.2,31.9,27.6,26.1,22.5,74.0,1.6,ESE,6.0,0.0
2008-09-07,1011.7,33.7,28.4,25.6,21.8,69.0,9.4,NE,10.0,0.0
2008-09-08,1011.0,32.7,27.8,24.3,21.4,69.0,9.0,NE,11.0,23.4
2008-09-09,1009.6,33.2,28.5,26.3,20.6,64.0,9.2,ESE,12.0,0.0
2008-09-10,1008.6,33.8,29.1,26.5,20.8,62.0,9.3,S NNE,11.0,0.0
2008-09-11,1007.2,34.0,29.4,25.9,21.9,65.0,5.6,SW,5.0,0.0
2008-09-12,1005.7,34.5,30.2,27.1,22.0,63.0,7.9,NNE,13.0,0.0
2008-09-13,1006.0,33.6,30.0,27.0,19.9,56.0,10.2,N,13.0,0.0
2008-09-14,1005.6,33.7,30.3,27.1,18.6,50.0,9.7,N,14.0,0.0
2008-09-15,1005.1,34.0,30.4,27.1,19.6,54.0,9.7,N,13.0,0.0
2008-09-16,1005.3,34.7,30.6,27.4,20.2,55.0,8.9,NE SW NW,9.0,0.0
2008-09-17,1006.8,34.9,30.4,27.7,23.2,66.0,8.1,S SW,6.0,0.0
2008-09-18,1008.7,33.1,29.0,26.4,22.8,70.0,2.5,SW,5.0,0.0
2008-09-19,1010.0,32.2,28.1,25.5,23.0,74.0,4.8,ESE,8.0,12.0
2008-09-20,1009.3,34.1,29.3,26.5,22.7,68.0,10.5,NE,8.0,0.0
2008-09-21,1006.7,34.6,29.8,26.7,22.1,65.0,10.4,SW,7.0,0.0
2008-09-22,1002.7,37.8,32.0,27.2,21.3,56.0,8.8,NW,10.0,0.0
2008-09-23,996.2,33.0,29.2,25.4,23.4,72.0,1.1,N,40.0,12.0
2008-09-24,1002.3,26.8,25.3,23.1,23.4,89.0,0.0,SE,27.0,72.6
2008-09-25,1008.2,31.3,27.5,26.1,23.3,78.0,6.8,ESE,13.0,0.4
2008-09-26,1008.7,32.7,28.1,26.0,22.2,71.0,8.3,E,14.0,0.0
2008-09-27,1009.4,31.9,27.3,25.3,21.3,71.0,6.0,NE NNE,17.0,1.0
2008-09-28,1007.1,30.9,27.4,25.0,19.7,64.0,10.2,NNE,21.0,0.2
2008-09-29,1007.6,31.3,27.2,23.6,18.2,59.0,10.5,NNE,24.0,0.0
2008-09-30,1011.1,31.3,26.8,24.3,17.7,58.0,5.4,NNE,20.0,0.0
2008-10-01,1012.6,30.4,26.7,23.3,18.4,62.0,8.6,NNE,18.0,0.0
2008-10-02,1012.4,31.3,26.6,24.5,19.6,66.0,5.4,NNE,12.0,0.0
2008-10-03,1011.0,29.1,25.9,24.3,21.0,75.0,0.3,NE,16.0,0.8
2008-10-04,1008.4,29.9,26.7,23.5,22.4,77.0,3.0,ESE,15.0,15.4
2008-10-05,1006.7,26.2,23.7,22.3,21.0,85.0,0.0,S,18.0,182.8
2008-10-06,1010.0,28.3,24.0,21.7,17.4,67.0,5.5,N,19.0,0.2
2008-10-07,1013.1,27.4,23.7,22.0,17.4,68.0,2.4,NNE,20.0,0.0
2008-10-08,1013.7,26.6,24.3,22.4,19.2,74.0,0.0,NNE,12.0,0.0
2008-10-09,1015.3,31.0,26.0,23.1,20.3,72.0,7.6,NE,11.0,3.2
2008-10-10,1015.9,32.1,27.0,24.7,20.0,66.0,9.8,NE,10.0,0.0
2008-10-11,1015.6,31.3,26.7,24.4,20.3,69.0,9.5,NE,12.0,0.0
2008-10-12,1014.3,28.3,25.8,24.9,19.4,68.0,0.0,E,16.0,0.0
2008-10-13,1014.3,26.6,23.7,22.0,19.7,78.0,0.0,NE,21.0,3.0
2008-10-14,1015.8,29.9,25.0,21.8,19.1,71.0,6.1,NNE,16.0,0.0
2008-10-15,1015.4,30.4,26.2,24.0,19.2,66.0,9.1,NE,12.0,0.0
2008-10-16,1013.2,31.3,26.5,23.7,19.9,68.0,8.2,NE,10.0,0.0
2008-10-17,1012.5,29.1,25.5,23.8,21.1,77.0,2.7,NNE,12.0,1.8
2008-10-18,1014.4,28.9,26.1,24.9,20.8,73.0,3.7,E,13.0,0.0
2008-10-19,1014.2,29.9,26.4,24.8,20.4,70.0,6.7,ESE,11.0,0.0
2008-10-20,1013.9,28.7,26.1,24.7,19.8,68.0,9.9,E,13.0,0.0
2008-10-21,1013.6,29.2,26.0,24.4,20.2,70.0,8.2,E,10.0,0.0
2008-10-22,1012.9,29.5,25.9,24.2,20.6,73.0,8.1,SE,8.0,0.0
2008-10-23,1013.7,31.1,27.0,23.7,21.3,71.0,9.1,SW,5.0,0.0
2008-10-24,1016.9,31.4,26.8,25.1,20.4,68.0,6.4,E,15.0,0.0
2008-10-25,1017.6,29.0,25.9,25.0,19.9,70.0,3.6,E,14.0,0.0
2008-10-26,1016.9,31.6,26.6,24.3,20.6,70.0,8.6,NE,9.0,0.0
2008-10-27,1017.2,30.3,26.1,24.6,20.4,72.0,4.1,NE,13.0,0.0
2008-10-28,1015.9,30.2,25.7,23.0,19.0,67.0,8.5,NNE,14.0,0.0
2008-10-29,1014.3,30.5,26.1,24.3,19.9,69.0,3.3,ESE,10.0,0.0
2008-10-30,1014.8,29.4,26.4,24.9,20.5,70.0,6.6,E,11.0,0.0
2008-10-31,1015.1,29.1,26.3,25.1,20.9,72.0,8.7,E,13.0,0.0
2008-11-01,1014.8,28.8,26.0,25.0,20.9,74.0,2.6,E,15.0,0.0
2008-11-02,1013.5,28.7,26.0,25.2,21.5,76.0,3.5,ESE,14.0,0.0
2008-11-03,1015.7,25.6,23.3,21.3,19.5,80.0,0.0,NNE,18.0,7.2
2008-11-04,1015.9,26.0,23.8,21.5,19.4,77.0,0.0,NE,13.0,0.0
2008-11-05,1014.9,27.1,24.9,23.5,20.6,77.0,0.1,E,11.0,0.0
2008-11-06,1013.4,29.0,26.0,24.7,21.0,74.0,6.6,E,11.0,0.0
2008-11-07,1012.8,30.7,26.6,23.8,21.2,73.0,8.2,SE ESE,9.0,0.0
2008-11-08,1013.1,25.7,22.7,19.6,16.2,67.0,3.9,N,26.0,0.0
2008-11-09,1015.6,23.2,20.2,18.4,12.0,60.0,4.7,NNE,37.0,0.0
2008-11-10,1018.4,22.1,18.9,15.9,8.3,51.0,9.6,NNE,29.0,0.0
2008-11-11,1018.6,22.4,18.7,16.1,7.2,48.0,9.6,NNE,27.0,0.0
